sponsor_name,ein,city,state,ntee_code,classification,propublica_url,search_term_found,collected_at,website,email,phone,contact_person,mission_statement,annual_revenue,assets,outreach_status,email_sent,response_received,sponsorship_amount,notes,follow_up_date,priority_level
Patocs Foundation,522067644,Marco Island,FL,T20Z,,https://projects.propublica.org/nonprofits/organizations/522067644,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Rock Foundation,61603870,N Palm Beach,FL,T22,,https://projects.propublica.org/nonprofits/organizations/61603870,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Pentecost Foundation,271471062,Bradenton,FL,T22,,https://projects.propublica.org/nonprofits/organizations/271471062,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Aws Foundation,650148545,Doral,FL,J22,,https://projects.propublica.org/nonprofits/organizations/650148545,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Klorfine Foundation,227743385,Riviera Beach,FL,,,https://projects.propublica.org/nonprofits/organizations/227743385,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Taft Foundation,201232852,Fort Lauderdale,FL,T20,,https://projects.propublica.org/nonprofits/organizations/201232852,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Brunetti Foundation,237346205,Hialeah,FL,,,https://projects.propublica.org/nonprofits/organizations/237346205,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Volo Foundation,472415681,Palm Bch Gdns,FL,T22,,https://projects.propublica.org/nonprofits/organizations/472415681,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Gogo Foundation,465139252,West Palm Bch,FL,T50,,https://projects.propublica.org/nonprofits/organizations/465139252,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Ujala Foundation,263274193,Bonita Springs,FL,T20,,https://projects.propublica.org/nonprofits/organizations/263274193,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Melville Foundation,222777140,N Palm Beach,FL,,,https://projects.propublica.org/nonprofits/organizations/222777140,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Rsps Foundation,922576228,Delray Beach,FL,T20,,https://projects.propublica.org/nonprofits/organizations/922576228,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Shaluly Foundation,462860780,Safety Harbor,FL,T31,,https://projects.propublica.org/nonprofits/organizations/462860780,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Wescustogo Foundation,203848164,Captiva,FL,T20,,https://projects.propublica.org/nonprofits/organizations/203848164,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Harder Foundation,386048242,Naples,FL,,,https://projects.propublica.org/nonprofits/organizations/386048242,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Schoen Foundation,650379356,Naples,FL,,,https://projects.propublica.org/nonprofits/organizations/650379356,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Cadena Foundation,812702562,Hallandle Bch,FL,Q33,,https://projects.propublica.org/nonprofits/organizations/812702562,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Preeclampsia Foundation,912073087,Melbourne,FL,H80,,https://projects.propublica.org/nonprofits/organizations/912073087,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Lr Foundation,932326341,Miami,FL,T20,,https://projects.propublica.org/nonprofits/organizations/932326341,foundation,2025-10-17 18:00:13,,,,,,,,not_contacted,no,no,,,,high
Faith Foundations,994703566,Bonifay,FL,X20,,https://projects.propublica.org/nonprofits/organizations/994703566,foundations,2025-10-17 18:00:14,,,,,,,,not_contacted,no,no,,,,high
Pouring Foundations,934207597,Cantonment,FL,Z99,,https://projects.propublica.org/nonprofits/organizations/934207597,foundations,2025-10-17 18:00:14,,,,,,,,not_contacted,no,no,,,,high
Turner Foundations,832852821,St Petersburg,FL,J30,,https://projects.propublica.org/nonprofits/organizations/832852821,foundations,2025-10-17 18:00:14,,,,,,,,not_contacted,no,no,,,,high
Victorious Foundations,824512308,Jacksonville,FL,K99,,https://projects.propublica.org/nonprofits/organizations/824512308,foundations,2025-10-17 18:00:14,,,,,,,,not_contacted,no,no,,,,high
Massey Legacy Foundation Inc,921241612,Ocoee,FL,T31,,https://projects.propublica.org/nonprofits/organizations/921241612,foundations,2025-10-17 18:00:14,,,,,,,,not_contacted,no,no,,,,high
Mightycause Charitable Foundation,272499903,Marianna,FL,T50,,https://projects.propublica.org/nonprofits/organizations/272499903,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Moore Charitable Foundation,922765938,Sanford,FL,,,https://projects.propublica.org/nonprofits/organizations/922765938,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Fanatics Charitable Foundation,921289552,Jacksonville,FL,T11,,https://projects.propublica.org/nonprofits/organizations/921289552,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Ventus Charitable Foundation,472853600,Palm Bch Gdns,FL,T20,,https://projects.propublica.org/nonprofits/organizations/472853600,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Turquoise Charitable Foundation,871174327,Clearwater,FL,T20,,https://projects.propublica.org/nonprofits/organizations/871174327,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Fora Charitable Foundation,921437986,Miami,FL,T20,,https://projects.propublica.org/nonprofits/organizations/921437986,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Relgalf Charitable Foundation,596874133,West Palm Bch,FL,,,https://projects.propublica.org/nonprofits/organizations/596874133,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Ahuja Charitable Foundation,341685088,Naples,FL,,,https://projects.propublica.org/nonprofits/organizations/341685088,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Wynne Charitable Foundation,261583201,Miami,FL,T20,,https://projects.propublica.org/nonprofits/organizations/261583201,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Byby Charitable Foundation,471679016,Surfside,FL,T22,,https://projects.propublica.org/nonprofits/organizations/471679016,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Sunshine Charitable Foundation,883462136,Doral,FL,T99,,https://projects.propublica.org/nonprofits/organizations/883462136,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Mihalich Charitable Foundation,843987414,Delray Beach,FL,T20,,https://projects.propublica.org/nonprofits/organizations/843987414,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Nubren Charitable Foundation,134011269,Surfside,FL,T22,,https://projects.propublica.org/nonprofits/organizations/134011269,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Eden Charitable Foundation,232706163,Jupiter,FL,,,https://projects.propublica.org/nonprofits/organizations/232706163,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Rb Charitable Foundation,854291663,Palm Bch Gdns,FL,T20,,https://projects.propublica.org/nonprofits/organizations/854291663,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Dl Charitable Foundation,205321479,Sarasota,FL,T22,,https://projects.propublica.org/nonprofits/organizations/205321479,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Gureghian Charitable Foundation,272512489,Palm Beach,FL,T22,,https://projects.propublica.org/nonprofits/organizations/272512489,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Wow Charitable Foundation,274344349,Green Cove Springs,FL,T20,,https://projects.propublica.org/nonprofits/organizations/274344349,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Beckett Charitable Foundation,541188521,The Villages,FL,,,https://projects.propublica.org/nonprofits/organizations/541188521,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Duo Charitable Foundation,586365349,Ponte Vedra,FL,T20Z,,https://projects.propublica.org/nonprofits/organizations/586365349,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Hubert Charitable Foundation,721462516,N Ft Myers,FL,T22,,https://projects.propublica.org/nonprofits/organizations/721462516,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Hascoe Charitable Foundation,43647404,Fisher Island,FL,T21,,https://projects.propublica.org/nonprofits/organizations/43647404,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Stuhley Charitable Foundation,882706164,Nokomis,FL,P20,,https://projects.propublica.org/nonprofits/organizations/882706164,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Charitable Foundation Usa,431783807,Naples,FL,T70,,https://projects.propublica.org/nonprofits/organizations/431783807,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Uriel Charitable Foundation,133386873,Boca Raton,FL,T20,,https://projects.propublica.org/nonprofits/organizations/133386873,charitable foundation,2025-10-17 18:00:15,,,,,,,,not_contacted,no,no,,,,high
Berges Family Foundation,471426743,Vero Beach,FL,W99,,https://projects.propublica.org/nonprofits/organizations/471426743,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Edwardson Family Foundation,363757845,Boca Grande,FL,,,https://projects.propublica.org/nonprofits/organizations/363757845,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Vinik Family Foundation,911917506,Tampa,FL,B82,,https://projects.propublica.org/nonprofits/organizations/911917506,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Hayes Family Foundation,372168030,Sarasota,FL,B19,,https://projects.propublica.org/nonprofits/organizations/372168030,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Youngquist Family Foundation,332449996,Naples,FL,T20,,https://projects.propublica.org/nonprofits/organizations/332449996,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Kmj Family Foundation,260554486,Bonita Spgs,FL,T22,,https://projects.propublica.org/nonprofits/organizations/260554486,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Ferri Family Foundation,464350290,Key Largo,FL,T20,,https://projects.propublica.org/nonprofits/organizations/464350290,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Scaife Family Foundation,251427015,West Palm Beach,FL,,,https://projects.propublica.org/nonprofits/organizations/251427015,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Straz Family Foundation,391776211,Tampa,FL,T99Z,,https://projects.propublica.org/nonprofits/organizations/391776211,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Hayes Family Foundation,823120634,Ft Lauderdale,FL,T22,,https://projects.propublica.org/nonprofits/organizations/823120634,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Adams Family Foundation,461605016,Naples,FL,T20,,https://projects.propublica.org/nonprofits/organizations/461605016,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Prentice Family Foundation,202557712,Jacksonville,FL,T20,,https://projects.propublica.org/nonprofits/organizations/202557712,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Hayes Family Foundation,823326755,Jupiter,FL,T20,,https://projects.propublica.org/nonprofits/organizations/823326755,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Winston Family Foundation,592678732,Jacksonville,FL,,,https://projects.propublica.org/nonprofits/organizations/592678732,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Skl Family Foundation,455537478,Nokomis,FL,P12,,https://projects.propublica.org/nonprofits/organizations/455537478,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Cline Family Foundation,262866189,Palm Bch Gdns,FL,T22,,https://projects.propublica.org/nonprofits/organizations/262866189,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Stiller Family Foundation,820542046,West Palm Bch,FL,P50,,https://projects.propublica.org/nonprofits/organizations/820542046,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Almira Family Foundation,205116468,Fort Myers,FL,T20,,https://projects.propublica.org/nonprofits/organizations/205116468,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Abbhi Family Foundation,843757532,Coral Gables,FL,T99,,https://projects.propublica.org/nonprofits/organizations/843757532,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Abramson Family Foundation,311482888,Jupiter,FL,T20Z,,https://projects.propublica.org/nonprofits/organizations/311482888,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Falic Family Foundation,202734770,Hollywood,FL,T20,,https://projects.propublica.org/nonprofits/organizations/202734770,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Fruth Family Foundation,710956112,Bonita Spgs,FL,T21,,https://projects.propublica.org/nonprofits/organizations/710956112,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Ruane Family Foundation,461612574,N Palm Beach,FL,T22,,https://projects.propublica.org/nonprofits/organizations/461612574,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Wong Family Foundation,471376636,Palm City,FL,T20,,https://projects.propublica.org/nonprofits/organizations/471376636,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Hosseini Family Foundation,841947963,Daytona Beach,FL,T22,,https://projects.propublica.org/nonprofits/organizations/841947963,family foundation,2025-10-17 18:00:17,,,,,,,,not_contacted,no,no,,,,high
Community Service Foundation,590866939,Clearwater,FL,,,https://projects.propublica.org/nonprofits/organizations/590866939,community foundation,2025-10-17 18:00:18,,,,,,,,not_contacted,no,no,,,,high
Bethel Community Foundation,593391995,St Petersburg,FL,B24,,https://projects.propublica.org/nonprofits/organizations/593391995,community foundation,2025-10-17 18:00:18,,,,,,,,not_contacted,no,no,,,,high
Angelink Community Foundation,852671534,Naples,FL,,,https://projects.propublica.org/nonprofits/organizations/852671534,community foundation,2025-10-17 18:00:18,,,,,,,,not_contacted,no,no,,,,high
Wellcare Community Foundation,274212954,Tampa,FL,T20,,https://projects.propublica.org/nonprofits/organizations/274212954,community foundation,2025-10-17 18:00:18,,,,,,,,not_contacted,no,no,,,,high
Community First Foundation,201107861,Panama City,FL,T31,,https://projects.propublica.org/nonprofits/organizations/201107861,community foundation,2025-10-17 18:00:18,,,,,,,,not_contacted,no,no,,,,high
Community Awareness Foundation,821395382,Miami,FL,P20,,https://projects.propublica.org/nonprofits/organizations/821395382,community foundation,2025-10-17 18:00:18,,,,,,,,not_contacted,no,no,,,,high
Community Wellness Foundation,460892277,Sarasota,FL,O50,,https://projects.propublica.org/nonprofits/organizations/460892277,community foundation,2025-10-17 18:00:18,,,,,,,,not_contacted,no,no,,,,high
Link Community Foundation,920725529,Sarasota,FL,S11,,https://projects.propublica.org/nonprofits/organizations/920725529,community foundation,2025-10-17 18:00:18,,,,,,,,not_contacted,no,no,,,,high
Palms Community Foundation,464129403,Ft Lauderdale,FL,S20,,https://projects.propublica.org/nonprofits/organizations/464129403,community foundation,2025-10-17 18:00:18,,,,,,,,not_contacted,no,no,,,,high
Placida Community Foundation,473358590,Placida,FL,B82,,https://projects.propublica.org/nonprofits/organizations/473358590,community foundation,2025-10-17 18:00:18,,,,,,,,not_contacted,no,no,,,,high
Zazza Community Foundation,462658414,Melbourne,FL,O12,,https://projects.propublica.org/nonprofits/organizations/462658414,community foundation,2025-10-17 18:00:18,,,,,,,,not_contacted,no,no,,,,high
